origin,destination,total_ridership,origin_label,destination_label,log_ridership
MR01: KL Sentral,KG16: Pasar Seni,65,KL Sentral,Pasar Seni,1.8129133566428555
MR01: KL Sentral,KG18: Bukit Bintang,56,KL Sentral,Bukit Bintang,1.7481880270062005
MR01: KL Sentral,KG20: Tun Razak Exchange,296,KL Sentral,Tun Razak Exchange,2.4712917110589387
MR01: KL Sentral,KG21: Cochrane,171,KL Sentral,Cochrane,2.2329961103921536
MR01: KL Sentral,KG22: Maluri,2203,KL Sentral,Maluri,3.343014497150768
MR01: KL Sentral,KG25: Taman Mutiara,95,KL Sentral,Taman Mutiara,1.9777236052888478
MR01: KL Sentral,KG26: Taman Connaught,74,KL Sentral,Taman Connaught,1.8692317197309762
MR01: KL Sentral,KG35: Kajang,51,KL Sentral,Kajang,1.7075701760979363
MR01: KL Sentral,KJ02: Taman Melati,8,KL Sentral,Taman Melati,0.9030899869919435
MR01: KL Sentral,KJ03: Wangsa Maju,34,KL Sentral,Wangsa Maju,1.5314789170422551
MR01: KL Sentral,KJ04: Sri Rampai,17,KL Sentral,Sri Rampai,1.2304489213782739
MR01: KL Sentral,KJ09: Ampang Park,20,KL Sentral,Ampang Park,1.3010299956639813
MR01: KL Sentral,KJ10: KLCC,286,KL Sentral,KLCC,2.456366033129043
MR01: KL Sentral,KJ13: Masjid Jamek,61,KL Sentral,Masjid Jamek,1.7853298350107671
MR01: KL Sentral,KJ14: Pasar Seni,161,KL Sentral,Pasar Seni,2.2068258760318495
MR01: KL Sentral,KJ15: KL Sentral,50,KL Sentral,KL Sentral,1.6989700043360187
MR01: KL Sentral,KJ16: Bank Rakyat Bangsar,9,KL Sentral,Bank Rakyat Bangsar,0.9542425094393249
MR01: KL Sentral,KJ17: Abdullah Hukum,20,KL Sentral,Abdullah Hukum,1.3010299956639813
MR01: KL Sentral,KJ18: Kerinchi,12,KL Sentral,Kerinchi,1.0791812460476249
MR01: KL Sentral,KJ19: Universiti,3,KL Sentral,Universiti,0.47712125471966244
MR01: KL Sentral,KJ21: Asia Jaya,3,KL Sentral,Asia Jaya,0.47712125471966244
MR01: KL Sentral,KJ28: Subang Jaya,17,KL Sentral,Subang Jaya,1.2304489213782739
MR01: KL Sentral,MR04: Hang Tuah,71421,KL Sentral,Hang Tuah,4.853825926666642
MR01: KL Sentral,MR05: Imbi,131959,KL Sentral,Imbi,5.12043901575382
MR01: KL Sentral,MR06: Bukit Bintang,199402,KL Sentral,Bukit Bintang,5.2997295099666495
MR01: KL Sentral,SP15: Bandar Tasik Selatan,5390,KL Sentral,Bandar Tasik Selatan,3.7315887651867388
MR04: Hang Tuah,AG04: PWTC,11332,Hang Tuah,PWTC,4.0543065658484
MR04: Hang Tuah,AG06: Bandaraya,14619,Hang Tuah,Bandaraya,4.164917666100957
MR04: Hang Tuah,AG07: Masjid Jamek,31604,Hang Tuah,Masjid Jamek,4.499742053124383
MR04: Hang Tuah,AG10: Pudu,17313,Hang Tuah,Pudu,4.2383723290283255
MR04: Hang Tuah,AG18: Ampang,14215,Hang Tuah,Ampang,4.152746864026461
MR04: Hang Tuah,KG06: Kota Damansara,1286,Hang Tuah,Kota Damansara,3.109240968588203
MR04: Hang Tuah,KG07: Surian,1555,Hang Tuah,Surian,3.1917303933628562
MR04: Hang Tuah,KG08: Mutiara Damansara,1229,Hang Tuah,Mutiara Damansara,3.089551882886454
MR04: Hang Tuah,KG09: Bandar Utama,2405,Hang Tuah,Bandar Utama,3.3811150807098507
MR04: Hang Tuah,KG10: TTDI,1030,Hang Tuah,TTDI,3.012837224705172
MR04: Hang Tuah,KG13: Pusat Bandar Damansara,1845,Hang Tuah,Pusat Bandar Damansara,3.265996370495079
MR04: Hang Tuah,KG14: Semantan,994,Hang Tuah,Semantan,2.997386384397313
MR04: Hang Tuah,KG15: Muzium Negara,469,Hang Tuah,Muzium Negara,2.6711728427150834
MR04: Hang Tuah,KG16: Pasar Seni,2385,Hang Tuah,Pasar Seni,3.3774883833761327
MR04: Hang Tuah,KG18: Bukit Bintang,1429,Hang Tuah,Bukit Bintang,3.1550322287909704
MR04: Hang Tuah,KG20: Tun Razak Exchange,6425,Hang Tuah,Tun Razak Exchange,3.807873132003332
MR04: Hang Tuah,KG21: Cochrane,5281,Hang Tuah,Cochrane,3.7227161674884948
MR04: Hang Tuah,KG22: Maluri,15466,Hang Tuah,Maluri,4.1893780058420305
MR04: Hang Tuah,KG25: Taman Mutiara,4797,Hang Tuah,Taman Mutiara,3.680969718465897
MR04: Hang Tuah,KG26: Taman Connaught,4041,Hang Tuah,Taman Connaught,3.606488850442648
MR04: Hang Tuah,KG35: Kajang,3190,Hang Tuah,Kajang,3.503790683057181
MR04: Hang Tuah,KJ02: Taman Melati,3782,Hang Tuah,Taman Melati,3.577721524509021
MR04: Hang Tuah,KJ03: Wangsa Maju,6301,Hang Tuah,Wangsa Maju,3.799409479615127
MR04: Hang Tuah,KJ04: Sri Rampai,3132,Hang Tuah,Sri Rampai,3.495821753385906
MR04: Hang Tuah,KJ09: Ampang Park,2069,Hang Tuah,Ampang Park,3.3157604906657347
MR04: Hang Tuah,KJ10: KLCC,11811,Hang Tuah,KLCC,4.072286669509892
MR04: Hang Tuah,KJ13: Masjid Jamek,626,Hang Tuah,Masjid Jamek,2.7965743332104296
MR04: Hang Tuah,KJ14: Pasar Seni,4478,Hang Tuah,Pasar Seni,3.6510840892430116
MR04: Hang Tuah,KJ15: KL Sentral,1470,Hang Tuah,KL Sentral,3.167317334748176
MR04: Hang Tuah,KJ16: Bank Rakyat Bangsar,2153,Hang Tuah,Bank Rakyat Bangsar,3.3330440298234874
MR04: Hang Tuah,KJ17: Abdullah Hukum,3930,Hang Tuah,Abdullah Hukum,3.5943925503754266
MR04: Hang Tuah,KJ18: Kerinchi,2009,Hang Tuah,Kerinchi,3.3029799367482493
MR04: Hang Tuah,KJ19: Universiti,2649,Hang Tuah,Universiti,3.423081958297231
MR04: Hang Tuah,KJ21: Asia Jaya,1162,Hang Tuah,Asia Jaya,3.065206128054312
MR04: Hang Tuah,KJ28: Subang Jaya,950,Hang Tuah,Subang Jaya,2.9777236052888476
MR04: Hang Tuah,MR01: KL Sentral,63916,Hang Tuah,KL Sentral,4.8056095880787035
MR04: Hang Tuah,MR05: Imbi,24204,Hang Tuah,Imbi,4.38388714426039
MR04: Hang Tuah,MR06: Bukit Bintang,117537,Hang Tuah,Bukit Bintang,5.070174601640649
MR04: Hang Tuah,SP15: Bandar Tasik Selatan,17370,Hang Tuah,Bandar Tasik Selatan,4.239799818447099
MR05: Imbi,AG04: PWTC,5275,Imbi,PWTC,3.72222246396973
MR05: Imbi,AG06: Bandaraya,6069,Imbi,Bandaraya,3.7831171374904673
MR05: Imbi,AG07: Masjid Jamek,10467,Imbi,Masjid Jamek,4.019822224167774
MR05: Imbi,AG10: Pudu,10752,Imbi,Pudu,4.03148925570975
MR05: Imbi,AG18: Ampang,7899,Imbi,Ampang,3.8975721138257304
MR05: Imbi,KG06: Kota Damansara,52,Imbi,Kota Damansara,1.7160033436347992
MR05: Imbi,KG07: Surian,68,Imbi,Surian,1.8325089127062364
MR05: Imbi,KG08: Mutiara Damansara,66,Imbi,Mutiara Damansara,1.8195439355418688
MR05: Imbi,KG09: Bandar Utama,125,Imbi,Bandar Utama,2.0969100130080562
MR05: Imbi,KG10: TTDI,36,Imbi,TTDI,1.5563025007672873
MR05: Imbi,KG13: Pusat Bandar Damansara,20,Imbi,Pusat Bandar Damansara,1.3010299956639813
MR05: Imbi,KG14: Semantan,29,Imbi,Semantan,1.462397997898956
MR05: Imbi,KG15: Muzium Negara,55,Imbi,Muzium Negara,1.7403626894942439
MR05: Imbi,KG16: Pasar Seni,311,Imbi,Pasar Seni,2.4927603890268375
MR05: Imbi,KG18: Bukit Bintang,71,Imbi,Bukit Bintang,1.8512583487190752
MR05: Imbi,KG20: Tun Razak Exchange,645,Imbi,Tun Razak Exchange,2.8095597146352675
MR05: Imbi,KG21: Cochrane,877,Imbi,Cochrane,2.9429995933660407
MR05: Imbi,KG22: Maluri,3226,Imbi,Maluri,3.508664363052943
MR05: Imbi,KG25: Taman Mutiara,270,Imbi,Taman Mutiara,2.4313637641589874
MR05: Imbi,KG26: Taman Connaught,299,Imbi,Taman Connaught,2.4756711883244296
MR05: Imbi,KG35: Kajang,205,Imbi,Kajang,2.311753861055754
MR05: Imbi,KJ02: Taman Melati,781,Imbi,Taman Melati,2.8926510338773004
MR05: Imbi,KJ03: Wangsa Maju,865,Imbi,Wangsa Maju,2.9370161074648142
MR05: Imbi,KJ04: Sri Rampai,479,Imbi,Sri Rampai,2.680335513414563
MR05: Imbi,KJ09: Ampang Park,282,Imbi,Ampang Park,2.450249108319361
MR05: Imbi,KJ10: KLCC,1780,Imbi,KLCC,3.250420002308894
MR05: Imbi,KJ13: Masjid Jamek,335,Imbi,Masjid Jamek,2.525044807036845
MR05: Imbi,KJ14: Pasar Seni,916,Imbi,Pasar Seni,2.9618954736678504
MR05: Imbi,KJ15: KL Sentral,87,Imbi,KL Sentral,1.9395192526186185
MR05: Imbi,KJ16: Bank Rakyat Bangsar,84,Imbi,Bank Rakyat Bangsar,1.9242792860618816
MR05: Imbi,KJ17: Abdullah Hukum,161,Imbi,Abdullah Hukum,2.2068258760318495
MR05: Imbi,KJ18: Kerinchi,58,Imbi,Kerinchi,1.7634279935629373
MR05: Imbi,KJ19: Universiti,80,Imbi,Universiti,1.9030899869919435
MR05: Imbi,KJ21: Asia Jaya,49,Imbi,Asia Jaya,1.6901960800285136
MR05: Imbi,KJ28: Subang Jaya,86,Imbi,Subang Jaya,1.9344984512435677
MR05: Imbi,MR01: KL Sentral,126591,Imbi,KL Sentral,5.102402830568566
MR05: Imbi,MR04: Hang Tuah,29374,Imbi,Hang Tuah,4.467963090535135
MR05: Imbi,MR06: Bukit Bintang,159729,Imbi,Bukit Bintang,5.203383772723263
MR05: Imbi,SP15: Bandar Tasik Selatan,6965,Imbi,Bandar Tasik Selatan,3.8429211207599825
MR06: Bukit Bintang,AG04: PWTC,10266,Bukit Bintang,PWTC,4.011401259924744
MR06: Bukit Bintang,AG06: Bandaraya,6911,Bukit Bintang,Bandaraya,3.839540892968969
MR06: Bukit Bintang,AG07: Masjid Jamek,8804,Bukit Bintang,Masjid Jamek,3.94468003388131
MR06: Bukit Bintang,AG10: Pudu,17553,Bukit Bintang,Pudu,4.244351352830381
MR06: Bukit Bintang,AG18: Ampang,6525,Bukit Bintang,Ampang,3.814580516010319
MR06: Bukit Bintang,KG06: Kota Damansara,49,Bukit Bintang,Kota Damansara,1.6901960800285136
MR06: Bukit Bintang,KG07: Surian,40,Bukit Bintang,Surian,1.6020599913279623
MR06: Bukit Bintang,KG08: Mutiara Damansara,52,Bukit Bintang,Mutiara Damansara,1.7160033436347992
MR06: Bukit Bintang,KG09: Bandar Utama,59,Bukit Bintang,Bandar Utama,1.7708520116421442
MR06: Bukit Bintang,KG10: TTDI,50,Bukit Bintang,TTDI,1.6989700043360187
MR06: Bukit Bintang,KG13: Pusat Bandar Damansara,13,Bukit Bintang,Pusat Bandar Damansara,1.1139433523068367
MR06: Bukit Bintang,KG14: Semantan,28,Bukit Bintang,Semantan,1.4471580313422192
MR06: Bukit Bintang,KG15: Muzium Negara,128,Bukit Bintang,Muzium Negara,2.1072099696478683
MR06: Bukit Bintang,KG16: Pasar Seni,347,Bukit Bintang,Pasar Seni,2.5403294747908736
MR06: Bukit Bintang,KG18: Bukit Bintang,142,Bukit Bintang,Bukit Bintang,2.1522883443830563
MR06: Bukit Bintang,KG20: Tun Razak Exchange,318,Bukit Bintang,Tun Razak Exchange,2.5024271199844326
MR06: Bukit Bintang,KG21: Cochrane,193,Bukit Bintang,Cochrane,2.285557309007774
MR06: Bukit Bintang,KG22: Maluri,802,Bukit Bintang,Maluri,2.9041743682841634
MR06: Bukit Bintang,KG25: Taman Mutiara,137,Bukit Bintang,Taman Mutiara,2.1367205671564067
MR06: Bukit Bintang,KG26: Taman Connaught,143,Bukit Bintang,Taman Connaught,2.155336037465062
MR06: Bukit Bintang,KG35: Kajang,85,Bukit Bintang,Kajang,1.9294189257142926
MR06: Bukit Bintang,KJ02: Taman Melati,148,Bukit Bintang,Taman Melati,2.1702617153949575
MR06: Bukit Bintang,KJ03: Wangsa Maju,191,Bukit Bintang,Wangsa Maju,2.2810333672477277
MR06: Bukit Bintang,KJ04: Sri Rampai,95,Bukit Bintang,Sri Rampai,1.9777236052888478
MR06: Bukit Bintang,KJ09: Ampang Park,74,Bukit Bintang,Ampang Park,1.8692317197309762
MR06: Bukit Bintang,KJ10: KLCC,939,Bukit Bintang,KLCC,2.972665592266111
MR06: Bukit Bintang,KJ13: Masjid Jamek,356,Bukit Bintang,Masjid Jamek,2.5514499979728753
MR06: Bukit Bintang,KJ14: Pasar Seni,673,Bukit Bintang,Pasar Seni,2.828015064223977
MR06: Bukit Bintang,KJ15: KL Sentral,77,Bukit Bintang,KL Sentral,1.8864907251724818
MR06: Bukit Bintang,KJ16: Bank Rakyat Bangsar,64,Bukit Bintang,Bank Rakyat Bangsar,1.806179973983887
MR06: Bukit Bintang,KJ17: Abdullah Hukum,129,Bukit Bintang,Abdullah Hukum,2.110589710299249
MR06: Bukit Bintang,KJ18: Kerinchi,29,Bukit Bintang,Kerinchi,1.462397997898956
MR06: Bukit Bintang,KJ19: Universiti,27,Bukit Bintang,Universiti,1.4313637641589874
MR06: Bukit Bintang,KJ21: Asia Jaya,35,Bukit Bintang,Asia Jaya,1.5440680443502757
MR06: Bukit Bintang,KJ28: Subang Jaya,91,Bukit Bintang,Subang Jaya,1.9590413923210936
MR06: Bukit Bintang,MR01: KL Sentral,175882,Bukit Bintang,KL Sentral,5.245221395451337
MR06: Bukit Bintang,MR04: Hang Tuah,107036,Bukit Bintang,Hang Tuah,5.029529870879775
MR06: Bukit Bintang,MR05: Imbi,137617,Bukit Bintang,Imbi,5.138672086153544
MR06: Bukit Bintang,SP15: Bandar Tasik Selatan,9614,Bukit Bintang,Bandar Tasik Selatan,3.982904117792628
SP15: Bandar Tasik Selatan,AG04: PWTC,15323,Bandar Tasik Selatan,PWTC,4.185343801582189
SP15: Bandar Tasik Selatan,AG06: Bandaraya,23383,Bandar Tasik Selatan,Bandaraya,4.368900229660007
SP15: Bandar Tasik Selatan,AG07: Masjid Jamek,61412,Bandar Tasik Selatan,Masjid Jamek,4.788253241248314
SP15: Bandar Tasik Selatan,AG10: Pudu,22278,Bandar Tasik Selatan,Pudu,4.347876199609803
SP15: Bandar Tasik Selatan,AG18: Ampang,13814,Bandar Tasik Selatan,Ampang,4.140319451670128
SP15: Bandar Tasik Selatan,KG06: Kota Damansara,2044,Bandar Tasik Selatan,Kota Damansara,3.3104808914626753
SP15: Bandar Tasik Selatan,KG07: Surian,2218,Bandar Tasik Selatan,Surian,3.3459615418131414
SP15: Bandar Tasik Selatan,KG08: Mutiara Damansara,2754,Bandar Tasik Selatan,Mutiara Damansara,3.439963935920905
SP15: Bandar Tasik Selatan,KG09: Bandar Utama,3132,Bandar Tasik Selatan,Bandar Utama,3.495821753385906
SP15: Bandar Tasik Selatan,KG10: TTDI,2276,Bandar Tasik Selatan,TTDI,3.3571722577230334
SP15: Bandar Tasik Selatan,KG13: Pusat Bandar Damansara,955,Bandar Tasik Selatan,Pusat Bandar Damansara,2.9800033715837464
SP15: Bandar Tasik Selatan,KG14: Semantan,2143,Bandar Tasik Selatan,Semantan,3.3310221710418286
SP15: Bandar Tasik Selatan,KG15: Muzium Negara,1490,Bandar Tasik Selatan,Muzium Negara,3.173186268412274
SP15: Bandar Tasik Selatan,KG16: Pasar Seni,2362,Bandar Tasik Selatan,Pasar Seni,3.373279893277496
SP15: Bandar Tasik Selatan,KG18: Bukit Bintang,7102,Bandar Tasik Selatan,Bukit Bintang,3.851380667965597
SP15: Bandar Tasik Selatan,KG20: Tun Razak Exchange,11867,Bandar Tasik Selatan,Tun Razak Exchange,4.074340942365077
SP15: Bandar Tasik Selatan,KG21: Cochrane,7749,Bandar Tasik Selatan,Cochrane,3.8892456608929797
SP15: Bandar Tasik Selatan,KG22: Maluri,10184,Bandar Tasik Selatan,Maluri,4.007918390645599
SP15: Bandar Tasik Selatan,KG25: Taman Mutiara,1577,Bandar Tasik Selatan,Taman Mutiara,3.197831693328903
SP15: Bandar Tasik Selatan,KG26: Taman Connaught,805,Bandar Tasik Selatan,Taman Connaught,2.9057958803678687
SP15: Bandar Tasik Selatan,KG35: Kajang,3486,Bandar Tasik Selatan,Kajang,3.5423273827739745
SP15: Bandar Tasik Selatan,KJ02: Taman Melati,4156,Bandar Tasik Selatan,Taman Melati,3.6186755388851397
SP15: Bandar Tasik Selatan,KJ03: Wangsa Maju,8091,Bandar Tasik Selatan,Wangsa Maju,3.9080022011725535
SP15: Bandar Tasik Selatan,KJ04: Sri Rampai,3412,Bandar Tasik Selatan,Sri Rampai,3.5330090224954853
SP15: Bandar Tasik Selatan,KJ09: Ampang Park,900,Bandar Tasik Selatan,Ampang Park,2.9542425094393248
SP15: Bandar Tasik Selatan,KJ10: KLCC,10668,Bandar Tasik Selatan,KLCC,4.028083007017838
SP15: Bandar Tasik Selatan,KJ13: Masjid Jamek,2132,Bandar Tasik Selatan,Masjid Jamek,3.3287872003545345
SP15: Bandar Tasik Selatan,KJ14: Pasar Seni,6425,Bandar Tasik Selatan,Pasar Seni,3.807873132003332
SP15: Bandar Tasik Selatan,KJ15: KL Sentral,11440,Bandar Tasik Selatan,KL Sentral,4.058426024457005
SP15: Bandar Tasik Selatan,KJ16: Bank Rakyat Bangsar,3969,Bandar Tasik Selatan,Bank Rakyat Bangsar,3.5986810989071634
SP15: Bandar Tasik Selatan,KJ17: Abdullah Hukum,6861,Bandar Tasik Selatan,Abdullah Hukum,3.836387419326411
SP15: Bandar Tasik Selatan,KJ18: Kerinchi,3316,Bandar Tasik Selatan,Kerinchi,3.520614521878236
SP15: Bandar Tasik Selatan,KJ19: Universiti,4483,Bandar Tasik Selatan,Universiti,3.651568738865792
SP15: Bandar Tasik Selatan,KJ21: Asia Jaya,2326,Bandar Tasik Selatan,Asia Jaya,3.3666097103924297
SP15: Bandar Tasik Selatan,KJ28: Subang Jaya,2919,Bandar Tasik Selatan,Subang Jaya,3.4652340949880145
SP15: Bandar Tasik Selatan,MR01: KL Sentral,6905,Bandar Tasik Selatan,KL Sentral,3.8391636829146503
SP15: Bandar Tasik Selatan,MR04: Hang Tuah,15821,Bandar Tasik Selatan,Hang Tuah,4.199233930536902
SP15: Bandar Tasik Selatan,MR05: Imbi,7179,Bandar Tasik Selatan,Imbi,3.8560639533331
SP15: Bandar Tasik Selatan,MR06: Bukit Bintang,12418,Bandar Tasik Selatan,Bukit Bintang,4.094051655509965
